Date,Open,High,Low,Close,Volume
2018-08-07,1641.4034805901902,1642.1918000548724,1626.7170170491404,1632.4007568359375,1353521
2018-08-08,1636.2589651801545,1641.4864050260433,1627.961505924677,1637.91845703125,1315062
2018-08-09,1642.8967022435872,1643.5605394058905,1631.2802609145922,1638.2086181640625,2060297
2018-08-10,1643.6850468761036,1656.5876357183215,1636.3003896350533,1653.7664794921875,2784105
2018-08-13,1657.6663284136268,1663.0181487240734,1651.1942701563707,1659.6162109375,3559575
2018-08-14,1652.8537726186953,1679.903467716333,1644.8882325261932,1662.4373779296875,3311765
2018-08-16,1659.7406801439236,1676.1281608381555,1655.3429865819292,1666.5445556640625,2152065
2018-08-17,1670.9837451460435,1677.6632400947747,1662.810768363402,1670.071044921875,1213731
2018-08-20,1679.405773644424,1679.405773644424,1662.561890636906,1667.747802734375,1587032
2018-08-21,1667.913624933583,1679.405584590433,1662.810667746654,1674.13671875,1376866
2018-08-23,1678.4096670287124,1691.0217613382904,1676.335302748366,1688.615478515625,3046791
2018-08-24,1688.6156422778113,1697.6598916746973,1685.2137047855865,1695.170654296875,1570533
2018-08-27,1695.1709183254397,1708.4468530749293,1688.532950950695,1701.725830078125,1532702
2018-08-28,1705.1276838862582,1719.2333630230303,1702.6384463915338,1716.9100341796875,1987983
2018-08-29,1719.6485155613725,1723.0505550538826,1697.3283288051807,1719.233642578125,1525867
2018-08-30,1715.9144117305682,1730.0200911306745,1713.8400471129057,1727.8626708984375,2408020
2018-08-31,1727.7795869471086,1735.8280800730543,1720.8926568219476,1724.54345703125,2504554
2018-09-03,1729.8543932681303,1734.1690316836964,1699.6515192097795,1703.3853759765625,1439711
2018-09-04,1709.1107655110834,1746.4078058236887,1706.7459084999255,1741.5537109375,4420803
2018-09-05,1742.4663727624895,1748.4820304779792,1721.7642532772238,1725.2491455078125,1681106
2018-09-06,1721.7227154064813,1727.11606367161,1709.5254913833567,1721.9716796875,2238097
2018-09-07,1725.290791596102,1729.1905570399385,1713.7572013646945,1725.7471923828125,1312182
2018-09-10,1729.5221436224517,1736.9898561641285,1721.1003043969833,1726.49365234375,1530539
2018-09-11,1733.339066437271,1733.339066437271,1694.506920460746,1697.867431640625,3679745
2018-09-12,1702.9293387543362,1716.661473435053,1692.6818942957486,1695.9593505859375,2307661
2018-09-14,1696.0004782574879,1718.8600164123395,1674.5515687874808,1713.7569580078125,3642038
2018-09-17,1717.5740914423009,1724.046150272819,1704.754557216764,1721.0174560546875,1033857
2018-09-18,1720.0628506924008,1724.8754163081558,1707.2848478338503,1718.1959228515625,1456507
2018-09-19,1719.150309185098,1733.3390439495442,1714.9602547910515,1724.1287841796875,1301268
2018-09-21,1723.3820618998056,1759.890877847611,1701.1033056836095,1745.079833984375,4508530
2018-09-24,1754.9125321451738,1834.1532635020835,1740.9312330696073,1824.15478515625,3032226
2018-09-25,1829.5066663408227,1835.3148876803823,1787.1067721068484,1811.501220703125,2868778
2018-09-26,1814.6543720109967,1824.6113232977511,1771.5906387256607,1777.440185546875,1970951
2018-09-27,1777.2328392492325,1833.4896573891433,1772.171510299772,1816.1895751953125,3311802
2018-09-28,1807.1862611780398,1817.1432102754393,1791.2967109399654,1811.915771484375,2904371
2018-10-01,1817.8906077961637,1888.4605524987287,1817.4344095114045,1871.5338134765625,3772208
2018-10-03,1867.176949848386,1871.0767144589354,1788.6000658137546,1794.61572265625,3902322
2018-10-04,1789.4302421392772,1789.4715673780684,1706.248208544166,1713.259521484375,4762419
2018-10-05,1700.9787628473837,1759.060964505587,1676.8331821297947,1744.664794921875,3417624
2018-10-08,1744.664999901829,1760.8865715000215,1699.4438518692143,1723.8385009765625,2010154
2018-10-09,1726.161925756881,1748.813826264037,1703.6342035274113,1735.6624755859375,1867130
2018-10-10,1742.466139316061,1747.403086195859,1683.5541888915654,1695.66845703125,2749573
2018-10-11,1647.0456039704682,1670.278489064258,1610.5367845373696,1642.8553466796875,4700256
2018-10-12,1641.2375775976577,1641.2375775976577,1579.0066279920843,1591.7017822265625,9373289
2018-10-15,1609.7068922420012,1622.6094802694922,1593.1119758271352,1617.5894775390625,2638151
2018-10-16,1624.6423794671555,1636.1758670763047,1605.5582248564585,1628.2103271484375,2815425
2018-10-17,1634.599281459251,1650.3644521941371,1593.1119900516558,1600.91162109375,2779207
2018-10-19,1600.5797515640659,1600.5797515640659,1551.6662740102072,1587.4697265625,3428776
2018-10-22,1588.1334292020413,1589.7929207686054,1565.688765249328,1579.0062255859375,1778496
2018-10-23,1569.8602491753227,1578.1751869357852,1527.454066596964,1532.9835205078125,2752811
2018-10-24,1539.9677119239911,1558.2189552445395,1505.9179892214145,1537.015869140625,2735913
2018-10-25,1533.2743692660551,1560.6305320547262,1517.5176043904157,1540.7578125,2507233
2018-10-26,1541.50595177344,1541.50595177344,1489.288114907715,1495.9400634765625,2285970
2018-10-29,1503.9225147052093,1561.5034496059143,1483.6756647550633,1555.724609375,2609483
2018-10-30,1552.3984765177001,1587.6538237617838,1534.1056181977274,1575.5140380859375,2404883
2018-10-31,1579.8377056588563,1616.3402918950037,1559.4244989144154,1611.5592041015625,2769190
2018-11-01,1616.1326629485131,1616.7146679067757,1580.918926957056,1609.5638427734375,2769759
2018-11-02,1608.2752244048067,1625.2377177719027,1583.9956466935655,1591.021728515625,1818635
2018-11-05,1588.1528599095548,1602.5792543316322,1567.1576454002793,1572.229736328125,1713366
2018-11-06,1574.8488272167224,1611.0187976411823,1572.354346497794,1607.027587890625,1398710
2018-11-07,1613.0976443695208,1620.5810870495854,1610.6031634761657,1614.8853759765625,144530
2018-11-09,1630.5589581338204,1631.3488364576808,1583.9953162901213,1587.487548828125,2570479
2018-11-12,1586.9052176620448,1618.1693504581096,1586.9052176620448,1592.1851806640625,2552008
2018-11-13,1592.310181432089,1612.266027047948,1582.3322586241595,1608.8984375,1418432
2018-11-14,1600.6253827577511,1604.6997222140012,1554.8932289646725,1563.7486572265625,2422318
2018-11-15,1549.9041190917685,1579.0063960060452,1544.582539584449,1557.2628173828125,1829123
2018-11-16,1570.6915279410382,1579.6717000933334,1555.1010217743392,1568.6959228515625,1829729
2018-11-19,1579.0062657564677,1585.9492166617383,1550.1534799103201,1581.8748779296875,1740628
2018-11-20,1581.5011508697423,1581.5011508697423,1558.3855834586411,1561.753173828125,1190182
2018-11-21,1555.7243774953004,1555.765992771612,1495.4827125105703,1506.666259765625,3840461
2018-11-22,1513.318488646259,1536.2676937783385,1504.9619366114243,1507.1239013671875,3194219
2018-11-26,1512.4870487172368,1546.57829060696,1483.8005159075915,1535.0205078125,4333177
2018-11-27,1541.5893105863972,1578.0919040983717,1526.081932873941,1571.73095703125,3344839
2018-11-28,1570.6914545675272,1653.8408169056706,1565.286746015548,1649.6002197265625,5313249
2018-11-29,1660.4929641850301,1660.4929641850301,1615.2181715855725,1630.18505859375,4035441
2018-11-30,1634.7164196710673,1655.5037596974034,1629.6027137244519,1636.5872802734375,5268901
2018-12-03,1649.683152542137,1654.6721136889378,1636.6287448082778,1648.352783203125,1610576
2018-12-04,1648.851713934956,1679.1180995337463,1638.8737913090258,1672.0087890625,3270615
2018-12-05,1667.9758672147518,1677.9537886537234,1650.5145046965515,1668.5994873046875,2501539
2018-12-06,1661.3240705607711,1677.1224476081459,1646.0245693305471,1656.9171142578125,2321216
2018-12-07,1650.556514383363,1666.2301494222902,1640.5369752772126,1658.99609375,1680420
2018-12-10,1642.1999988384848,1672.1337709692116,1629.7275937840152,1642.865234375,2010786
2018-12-11,1638.0424951171874,1671.3022412109374,1630.5590522460936,1662.9873046875,2942014
2018-12-12,1663.9017886743557,1681.2800248595386,1650.4731470085014,1676.956298828125,2219993
2018-12-13,1682.9431444551872,1687.682617651055,1641.7842088570983,1648.519287109375,3748429
2018-12-14,1648.8518954441317,1662.1141784607669,1642.4078197055073,1654.4644775390625,2473761
2018-12-17,1662.1556598744003,1667.0614922772172,1650.5147498002423,1658.2476806640625,1227921
2018-12-18,1656.2519888232682,1664.6500532071452,1643.3638390606754,1652.8843994140625,1768742
2018-12-19,1650.3487877989785,1650.3487877989785,1629.7693180825497,1636.7537841796875,2498833
2018-12-20,1624.572400016549,1642.116896444675,1618.0867086826001,1624.7802734375,1940277
2018-12-21,1619.749756509719,1621.4127439394003,1568.654508333036,1576.3458251953125,3729956
2018-12-24,1584.6604096859203,1612.1828252220405,1583.9951742618134,1595.2203369140625,1864116
2018-12-26,1597.9641901794373,1597.9641901794373,1555.1006612292865,1570.857421875,2446614
2018-12-27,1587.321522513131,1614.511326745842,1556.6393837317264,1587.2799072265625,4968201
2018-12-28,1592.3105996468553,1596.4680685754372,1574.017736361095,1576.5538330078125,2239130
2018-12-31,1586.4901174668391,1587.3216112390962,1568.321998843159,1574.059326171875,1879740
2019-01-01,1576.5118187128883,1588.1527287666754,1567.3653893849128,1582.166015625,1094883
2019-01-02,1583.9950547339326,1608.4824967383452,1579.8375873986731,1599.21142578125,2100463
2019-01-03,1595.6362587290603,1617.2134775941424,1574.1005536446173,1579.7962646484375,2611668
2019-01-04,1579.8380894371471,1580.8358413144065,1530.7799592914673,1560.5889892578125,4280862
2019-01-07,1573.019584302106,1587.154975063778,1564.039413100301,1578.0916748046875,1856423
2019-01-08,1584.3281558770575,1585.159649597839,1565.952164947928,1574.4749755859375,1691756
2019-01-09,1585.990921518634,1595.636227030668,1552.149070915176,1568.98681640625,2414376
2019-01-10,1571.5230080120214,1583.9954128375136,1556.639251286796,1570.3173828125,3053461
2019-01-11,1554.8929387968997,1559.0504065476937,1525.7906645413427,1532.0684814453125,9209862
2019-01-14,1538.2632011646042,1539.0946947868554,1505.0034562745589,1507.705810546875,3615370
2019-01-15,1505.0035886501146,1554.3527191711823,1503.340601259341,1553.06396484375,7711653
2019-01-16,1554.8928338007643,1559.0503012708198,1535.7684834385088,1555.017578125,2359280
2019-01-17,1564.8920502282947,1581.5575672701295,1559.3091427065774,1578.4744873046875,2625816
2019-01-18,1567.3917356475945,1586.723692975731,1563.2253567649586,1583.765625,1683728
2019-01-21,1584.8906034572626,1609.8888779597432,1579.4326061702586,1590.4735107421875,2409803
2019-01-22,1589.1404892207918,1598.4315360872483,1574.891491309735,1584.8074951171875,2457093
2019-01-23,1584.0571920508507,1588.3068780088668,1558.2256439427097,1562.8919677734375,2578169
2019-01-24,1570.5584974561607,1587.5989493627283,1562.3923527385464,1584.515869140625,1962927
2019-01-25,1584.890647932272,1612.3887506566489,1584.0573720921393,1600.5562744140625,2327080
2019-01-28,1610.7221315037564,1634.8871298553388,1604.472562964554,1629.05419921875,2769033
2019-01-29,1634.887139246903,1657.4272905950693,1613.763617806703,1652.1776123046875,2557626
2019-01-30,1649.5530411266425,1657.8024933295358,1628.7628469767635,1651.052978515625,2429575
2019-01-31,1655.7191476690787,1683.0089323123411,1654.0525959351392,1678.3009033203125,4094319
2019-02-01,1674.4680917173553,1695.5083103368443,1664.9687251454984,1691.508544921875,3064163
2019-02-04,1691.5086501027124,1712.7571890397037,1685.7174223346428,1708.4241943359375,1590764
2019-02-05,1708.2153846741712,1712.3817636611814,1689.8833171313265,1703.674072265625,1111404
2019-02-06,1708.131926416073,1738.921628990539,1700.7575578838043,1728.880615234375,1789812
2019-02-07,1728.8391319762463,1748.1710917043463,1722.381243906447,1735.6302490234375,1339945
2019-02-08,1729.0474772647437,1741.1299777082806,1709.0488558409588,1717.71484375,1684474
2019-02-11,1716.5482314546357,1746.5461617130663,1707.2987882503592,1721.4644775390625,1778730
2019-02-12,1724.8810225060138,1724.8810225060138,1681.5506779792927,1709.548828125,2422903
2019-02-14,1716.5899935111759,1729.0474270573752,1694.0915450627185,1703.7158203125,1724085
2019-02-15,1707.3824375716517,1709.8822654451094,1675.6762466893265,1691.3001708984375,1930065
2019-02-18,1697.883249834625,1701.507980288614,1635.4292509165816,1641.8038330078125,2942184
2019-02-19,1641.5536740868856,1642.3869500635794,1576.5581479047653,1587.22412109375,4408554
2019-02-20,1595.7234557077459,1611.3890843675317,1567.642096678416,1595.51513671875,4645778
2019-02-21,1595.514738833168,1616.5549514747856,1580.7657987776233,1595.056396484375,4683919
2019-02-22,1597.556414306942,1608.2223858433558,1587.4737968947852,1604.59765625,2271955
2019-02-25,1610.3058551074018,1658.2192246642844,1608.6393031228147,1654.1778564453125,2934880
2019-02-26,1653.2194088628066,1704.1742512084531,1643.4284169000355,1698.799560546875,6453309
2019-02-27,1699.8825928134095,1729.005540664757,1684.8836287591737,1714.9649658203125,4732082
2019-02-28,1716.5486753113626,1726.0064399213093,1647.8867079552542,1652.7613525390625,8454295
2019-03-01,1662.4271237788612,1670.7181782905593,1650.1779070267787,1662.71875,4148548
2019-03-05,1670.7186172118468,1672.3851694484672,1647.0535551081834,1656.63623046875,2449622
2019-03-06,1657.6355820489307,1679.0507293237301,1654.0941599151213,1666.21826171875,2635047
2019-03-07,1670.7179256669242,1686.5918698374871,1666.7181612673107,1677.6341552734375,2539884
2019-03-08,1687.38361618056,1694.049823059298,1674.926182763216,1685.467041015625,2031071
2019-03-11,1690.6335697881243,1694.0499807879219,1669.5933523681072,1678.8843994140625,3111689
2019-03-12,1678.259470357586,1687.2171868338182,1669.0517304086682,1676.9261474609375,2658550
2019-03-13,1677.384577866764,1679.8010985958178,1648.7198632962777,1666.9686279296875,1833163
2019-03-14,1670.6765439218766,1673.0514617094257,1650.7196259810876,1656.0526123046875,1905495
2019-03-15,1665.6351511386156,1724.0060645997328,1659.0522514446839,1699.841064453125,5184318
2019-03-18,1702.382669661014,1720.381510538638,1675.7178407676452,1685.550537109375,2349915
2019-03-19,1691.550082923083,1691.550082923083,1662.4687335676026,1685.550537109375,2373993
2019-03-20,1689.88316507434,1703.8822378983416,1666.5514448464892,1679.09228515625,3091165
2019-03-22,1679.0507520106923,1679.884027818142,1652.6359496018395,1671.2596435546875,3148149
2019-03-25,1673.0511758227756,1673.0511758227756,1647.5528552136284,1653.427490234375,2429205
2019-03-26,1653.219506695935,1662.3438377819793,1631.5960361943469,1652.0946044921875,2316539
2019-03-27,1661.551944828363,1664.8850480276176,1634.0538434345135,1639.803466796875,2266166
