,Date,Stock,Open,High,Low,Close,Volume,Daily_Return,MA_10,MA_50,Volatility_10,Stock_Encoded
107,2013-05-31,AAPL,13.849446771872552,13.99023832536406,13.757628396616807,13.764668464660645,384302800.0,-0.004097034378325426,13.60178575515747,13.276934566497802,0.009693001674534537,0
108,2013-06-03,AAPL,13.795278083335145,13.845166632131807,13.542774616976354,13.79497241973877,372352400.0,0.002201575370734732,13.62562828063965,13.271944065093994,0.007179505656464165,0
109,2013-06-04,AAPL,13.87148909686729,13.908523431824923,13.693053463671578,13.75181770324707,292728800.0,-0.003128293060590037,13.655163288116455,13.265074977874756,0.006686149132712439,0
110,2013-06-05,AAPL,13.639797118896375,13.794972888113172,13.580420737360946,13.62327003479004,290589600.0,-0.009347685610075929,13.666671180725098,13.257118644714355,0.007567592249207539,0
111,2013-06-06,AAPL,13.634290956808702,13.681118792791755,13.28476456298288,13.41973876953125,416934000.0,-0.014939971441440214,13.65540828704834,13.250601215362549,0.009047303637466905,0
112,2013-06-07,AAPL,13.359752324665772,13.566040183493724,13.245589382083985,13.522273063659668,404535600.0,0.007640558127794295,13.645185661315917,13.251862735748292,0.009128523148578354,0
113,2013-06-10,AAPL,13.611641611981746,13.744779384782436,13.368932407569348,13.432899475097656,450153200.0,-0.006609361321226248,13.626025676727295,13.259698181152343,0.009308469824267597,0
114,2013-06-11,AAPL,13.336489409388175,13.551346440683682,13.262420730872858,13.39341640472412,286112400.0,-0.0029392813105414417,13.614272689819336,13.266208839416503,0.009011994524287777,0
115,2013-06-12,AAPL,13.451567097387882,13.50512851126462,13.206714219137956,13.227832794189451,265227200.0,-0.01236305999388354,13.575218391418456,13.268070068359375,0.00910007281925779,0
116,2013-06-13,AAPL,13.237323923018332,13.379337376752456,13.122548859425097,13.343221664428713,285832400.0,0.008723187844493108,13.527411079406738,13.274835681915283,0.007888977512910756,0
117,2013-06-14,AAPL,13.326083261604136,13.353323288002164,13.114897458386302,13.162338256835938,271866000.0,-0.013556201953459746,13.467178058624267,13.280732192993163,0.008512819841569706,0
118,2013-06-17,AAPL,13.20488187015022,13.335265410234724,13.171826876645945,13.222021102905272,259414400.0,0.0045343650121085766,13.409882926940918,13.285992069244385,0.008743628913527295,0
119,2013-06-18,AAPL,13.208553969352758,13.31077966713764,13.167235434197558,13.214981079101562,195025600.0,-0.0005324468739625887,13.356199264526367,13.290642852783202,0.008817158563431508,0
120,2013-06-19,AAPL,13.203655994774904,13.211613874193574,12.946561813354492,12.946561813354492,310940000.0,-0.020311740451263605,13.288528442382812,13.284628639221191,0.010146003542242791,0
121,2013-06-20,AAPL,12.833319234408794,13.03776982735287,12.706914224164528,12.758027076721191,357310800.0,-0.014562533230932817,13.222357273101807,13.275670757293701,0.010105685822665371,0
122,2013-06-21,AAPL,12.808523374881418,12.854739874538431,12.490522081303371,12.655797004699709,481118400.0,-0.008013000082749189,13.135709667205811,13.267423038482667,0.00909205130375169,0
123,2013-06-24,AAPL,12.4691023552102,12.507666654175557,12.182930836481782,12.320354461669922,480746000.0,-0.026505050839960576,13.024455165863037,13.258517074584962,0.011065901983838538,0
124,2013-06-25,AAPL,12.41706795239304,12.481035011327084,12.206800805483509,12.323105812072754,314162800.0,0.00022331747121340229,12.9174241065979,13.245780334472656,0.011287134797707004,0
125,2013-06-26,AAPL,12.36198275281952,12.389222790635364,12.10978478974567,12.183547019958496,367724000.0,-0.01132496906563396,12.812995529174804,13.244506435394287,0.011249675089673693,0
126,2013-06-27,AAPL,12.219657147472136,12.285154166066263,12.044893546635162,12.052238464355469,337246000.0,-0.01077753099224088,12.68389720916748,13.247143440246582,0.009567599245248167,0
127,2013-06-28,AAPL,11.978172145528708,12.250875627088002,11.901961366192408,12.136407852172852,578516400.0,0.006983714109732642,12.581304168701172,13.252388229370117,0.010856918382567138,0
128,2013-07-01,AAPL,12.324942333698951,12.618153021698449,12.279950119939285,12.524802207946776,391053600.0,0.03200241459456121,12.511582279205323,13.260450916290283,0.016431873054351915,0
129,2013-07-02,AAPL,12.547455179141943,12.904633029690077,12.532458042651497,12.808527946472168,469865200.0,0.022653111307847418,12.470936965942382,13.269651641845703,0.018661020463614276,0
130,2013-07-03,AAPL,12.881062164465842,12.945948666651285,12.776694383734752,12.879225730895996,240928800.0,0.00551958700635069,12.464203357696533,13.280673732757569,0.017758768146700753,0
131,2013-07-04,AAPL,12.881062164465842,12.945948666651285,12.776694383734752,12.879225730895996,240928800.0,0.0,12.476323223114013,13.289920082092285,0.01704947299766759,0
132,2013-07-05,AAPL,12.866676225362946,12.95543471719029,12.712419095830708,12.775774002075195,274024800.0,-0.008032449386505491,12.488320922851562,13.291734008789062,0.017050626125932774,0
133,2013-07-08,AAPL,12.858106676853447,12.885345879474784,12.568568067454406,12.70323657989502,298138400.0,-0.005677732102054467,12.526609134674072,13.284240417480468,0.014368599446675795,0
134,2013-07-09,AAPL,12.658857298064255,12.961861430672467,12.560304498210192,12.926664352416992,352584400.0,0.017588255647823292,12.586964988708496,13.273516807556152,0.015009671897842195,0
135,2013-07-10,AAPL,12.842497885042985,13.001652192068956,12.801179355618508,12.877082824707031,281405600.0,-0.0038356010768307858,12.65631856918335,13.263923931121827,0.01427959910293164,0
136,2013-07-11,AAPL,12.945032528961873,13.107247589675865,12.89055329048497,13.07786464691162,326292400.0,0.015592182246382036,12.758881187438964,13.254558124542235,0.013312532223866358,0
137,2013-07-12,AAPL,13.088877006307904,13.15437481707521,12.959105673471088,13.053985595703123,279563200.0,-0.0018259136222315009,12.850638961791992,13.242002601623534,0.013693827982130641,0
138,2013-07-15,AAPL,13.008079126903116,13.205490408408677,13.001651201253171,13.082451820373535,241917200.0,0.002180653905408114,12.906403923034668,13.223491325378419,0.010649053453974728,0
139,2013-07-16,AAPL,13.054292494012024,13.182533886747754,12.982367569419209,13.166925430297852,216538000.0,0.006457016703303564,12.942243671417236,13.207916221618653,0.008602131584414578,0
140,2013-07-17,AAPL,13.151623673194711,13.228752244753847,13.106325797991632,13.170292854309082,198990400.0,0.00025574869615963003,12.971350383758544,13.189258460998536,0.008578011147255685,0
141,2013-07-18,AAPL,13.264253197617869,13.309856730261238,13.179474057280324,13.21467113494873,218878800.0,0.0033695743238639775,13.004894924163818,13.173948993682862,0.00854504262667698,0
142,2013-07-19,AAPL,13.255690357792249,13.282623907494814,12.987883179320496,13.006247520446776,268721600.0,-0.015772137828745425,13.027942276000976,13.156797103881836,0.009864453659355763,0
143,2013-07-22,AAPL,13.14427849347724,13.153154180359456,13.022158522453818,13.04786777496338,207796400.0,0.003200020178854457,13.062405395507813,13.139394302368164,0.009506369668810381,0
144,2013-07-23,AAPL,13.038381979580164,13.06776410379105,12.815260579950976,12.823830604553224,369395600.0,-0.01717040471854303,13.052122020721436,13.124170684814453,0.009815828637488028,0
145,2013-07-24,AAPL,13.434118600554564,13.607351369449272,13.32179297005782,13.482477188110352,591936800.0,0.05136114191365482,13.112661457061767,13.13130802154541,0.019058611224221866,0
146,2013-07-25,AAPL,13.488297418768797,13.509721661331987,13.33863093262134,13.4209623336792,229493600.0,-0.004562578046518051,13.146971225738525,13.133707599639893,0.018850941085748148,0
147,2013-07-26,AAPL,13.323022796530696,13.498704215907912,13.293640672078338,13.497174263000488,200152400.0,0.005678574116107837,13.191290092468261,13.138439407348633,0.01879786621914253,0
148,2013-07-29,AAPL,13.491361192333306,13.772635571902104,13.472997667340335,13.70530128479004,248057600.0,0.01542004405767261,13.253575038909911,13.141414489746094,0.019157426558287644,0
149,2013-07-30,AAPL,13.7717150126795,13.991776521666118,13.749372141355588,13.874553680419922,309422400.0,0.012349410794618265,13.32433786392212,13.149776210784912,0.019303308583521504,0
150,2013-07-31,AAPL,13.925663365453408,13.99758748575102,13.755490458765886,13.850370407104492,322957600.0,-0.0017429946845466393,13.39234561920166,13.15661979675293,0.019372864124242564,0
151,2013-08-01,AAPL,13.94892570338146,13.981061249284805,13.87271411499166,13.977388381958008,206250800.0,0.00917072764988025,13.468617343902588,13.165520210266113,0.019398367849583726,0
152,2013-08-02,AAPL,14.018095037557998,14.166230744811353,13.97677650767231,14.156742095947266,274783600.0,0.012831704256051735,13.583666801452637,13.176165065765382,0.01791749601138113,0
153,2013-08-05,AAPL,14.222546550128204,14.40557368017932,14.14480664581885,14.368233680725098,318855600.0,0.014939283582652507,13.715703392028809,13.191039752960204,0.017905052225693455,0
154,2013-08-06,AAPL,14.324469821317145,14.442916955539475,14.145421181501789,14.239689826965332,334857600.0,-0.008946392202140108,13.85728931427002,13.205614624023438,0.016673754951650688,0
155,2013-08-07,AAPL,14.195308615969108,14.293250121684634,14.133177162277407,14.23142433166504,298858000.0,-0.0005804547290516604,13.932184028625489,13.217875595092773,0.00882577553762638,0
156,2013-08-08,AAPL,14.29088372372568,14.298277960086915,14.108803532705778,14.203079223632812,255777200.0,-0.0019917267148840123,14.010395717620849,13.225511283874512,0.00853415360357411,0
157,2013-08-09,AAPL,14.13005994320532,14.186132073219488,13.97632598775258,14.000971794128418,266865200.0,-0.014229831878153854,14.060775470733642,13.230237350463867,0.010612150440450517,0
158,2013-08-12,AAPL,14.075223624446874,14.438456029838294,14.0681370698314,14.398714065551758,364434000.0,0.02840819032219888,14.130116748809815,13.242312183380127,0.012776953181229926,0
159,2013-08-13,AAPL,14.509010473769411,15.239791133532885,14.419971945077108,15.082975387573242,881941200.0,0.04752239115981527,14.250958919525146,13.268935337066651,0.018553880222009517,0
160,2013-08-14,AAPL,15.339000880225331,15.535250992049283,15.200978353455564,15.358101844787598,756372400.0,0.01824086098032285,14.401732063293457,13.3036319732666,0.018399051510150918,0
161,2013-08-15,AAPL,15.294008597648796,15.478244164872203,15.06787236727524,15.33991241455078,490294000.0,-0.0011843540575940947,14.537984466552734,13.342035446166992,0.01877207047581455,0
162,2013-08-16,AAPL,15.408925042086777,15.494881794047696,15.369183083760827,15.476088523864746,362306000.0,0.00887724164479553,14.669919109344482,13.381111755371094,0.018735726760819672,0
163,2013-08-19,AAPL,15.53800932700694,15.827610224937892,15.527534985538349,15.642759323120115,510518400.0,0.010769568744606106,14.797371673583985,13.425308952331543,0.01863761051258541,0
164,2013-08-20,AAPL,15.703464501502514,15.729959701246576,15.429574919449731,15.43727684020996,358688400.0,-0.013135948630651817,14.917130374908448,13.466186161041259,0.019118946509302192,0
165,2013-08-21,AAPL,15.514906855022716,15.624584717932088,15.441273831411197,15.477012634277344,335879600.0,0.002574015772256022,15.041689205169678,13.511169757843017,0.018982237963862038,0
166,2013-08-22,AAPL,15.557734569800932,15.576527844115876,15.348851488545032,15.495500564575195,244207600.0,0.0011945412680549605,15.170931339263916,13.554215335845948,0.018810943816391357,0
167,2013-08-23,AAPL,15.505054629852877,15.50751937595192,15.38428536171554,15.435735702514648,222731600.0,-0.0038569171619520226,15.31440773010254,13.599683284759521,0.017643313042875617,0
168,2013-08-26,AAPL,15.427411788235432,15.718554479698655,15.419709870504011,15.495807647705078,330965600.0,0.00389174486711652,15.424117088317871,13.645159015655517,0.016455418579057867,0
169,2013-08-27,AAPL,15.342689824256988,15.481638628607936,14.98222981631382,15.052781105041504,424188800.0,-0.028590090477096597,15.421097660064698,13.681915016174317,0.013152069755895186,0
170,2013-08-28,AAPL,14.972983717573992,15.274908400195269,14.972983717573992,15.123945236206056,307608000.0,0.0047276400731501855,15.397681999206544,13.725462684631347,0.011665989851895724,0
171,2013-08-29,AAPL,15.147048126706444,15.296469546601037,15.131027288889438,15.148588180541992,239657600.0,0.0016293992044444927,15.378549575805664,13.773273906707765,0.011707590871427826,0
172,2013-08-30,AAPL,15.15784070806616,15.187108332756411,14.988393534200316,15.010576248168944,272297200.0,-0.009110547512957146,15.331998348236084,13.820369491577148,0.011365499294051807,0
173,2013-09-02,AAPL,15.15784070806616,15.187108332756411,14.988393534200316,15.010576248168944,272297200.0,0.0,15.268780040740968,13.87417392730713,0.010384673386535188,0
174,2013-09-03,AAPL,15.191725018328018,15.422789118805786,15.01457598431888,15.052470207214355,331928800.0,0.0027909627420548144,15.230299377441407,13.928761215209962,0.010055467144532692,0
175,2013-09-04,AAPL,15.390754299801577,15.47332164549405,15.289701359097846,15.3639497756958,345032800.0,0.020692920443859064,15.218993091583252,13.992369270324707,0.01242059029206829,0
176,2013-09-05,AAPL,15.41200621018188,15.425254626024955,15.208360354630749,15.258578300476074,236367600.0,-0.0068583584793028285,15.19530086517334,14.056496067047119,0.012547182500773251,0
177,2013-09-06,AAPL,15.3562547370901,15.3852130444448,15.09468882590876,15.349475860595703,359525600.0,0.005957144783062418,15.186674880981446,14.120757427215576,0.012722188573535199,0
178,2013-09-09,AAPL,15.55835199981584,15.648313582980771,15.511523471422082,15.594398498535156,340687200.0,0.015956417024519,15.196533966064454,14.182149353027343,0.013716744415386773,0
179,2013-09-10,AAPL,15.595319465076336,15.633830700585152,15.08081620336538,15.239171981811523,743195600.0,-0.02277910986800813,15.215173053741456,14.230762233734131,0.012396670482754332,0
180,2013-09-11,AAPL,14.387929916068869,14.593731221371742,14.320151062769808,14.409497261047363,898696400.0,-0.05444355649732191,15.143728256225586,14.261367664337158,0.021418179776339773,0
181,2013-09-12,AAPL,14.433836216413594,14.646414761105428,14.357121422597412,14.5629243850708,404051200.0,0.010647638931733594,15.085161876678466,14.295041637420654,0.02189493891229331,0
182,2013-09-13,AAPL,14.45971277842309,14.536425918282514,14.316762488784134,14.322922706604004,298835600.0,-0.016480321679952836,15.016396522521973,14.325984611511231,0.022218386963029916,0
183,2013-09-16,AAPL,14.202771585740672,14.221563213186824,13.778228229485254,13.867572784423828,543706800.0,-0.03179169025119599,14.902096176147461,14.349271335601806,0.02373347715063097,0
184,2013-09-17,AAPL,13.801024153398396,14.163025771223134,13.786852691880837,14.027775764465332,399380800.0,0.01155234463391075,14.799626731872559,14.371293563842773,0.0243155301869338,0
185,2013-09-18,AAPL,14.269931793819012,14.3675952648206,14.192293966053445,14.316144943237305,456862000.0,0.020557013714352257,14.694846248626709,14.400074806213379,0.02429851636309371,0
186,2013-09-19,AAPL,14.50161577439049,14.65966388818579,14.456942670528656,14.550909042358398,404541200.0,0.016398555620379618,14.624079322814941,14.429535694122315,0.02537795484934272,0
187,2013-09-20,AAPL,14.726515170381065,14.743459059496466,14.356811619712484,14.40025234222412,699302800.0,-0.010353765506726065,14.529156970977784,14.456461029052734,0.0251584961600519,0
188,2013-09-23,AAPL,15.284151984445666,15.309107118993316,14.86823526912796,15.115937232971191,762106800.0,0.04969946871337494,14.481310844421387,14.497130737304687,0.03019935015713039,0
189,2013-09-24,AAPL,15.246571460640132,15.26474773018444,15.029063363201024,15.06849765777588,364344400.0,-0.0031383813298612173,14.464243412017822,14.535162181854249,0.02937577727381371,0
190,2013-09-25,AAPL,15.071573815468442,15.085128269428065,14.832190772668564,14.835270881652832,316957200.0,-0.015477772331384032,14.506820774078369,14.568461742401123,0.023445811441695448,0
191,2013-09-26,AAPL,14.972983897469582,15.051852448107727,14.908285162788706,14.979761123657228,237221600.0,0.00973964298711194,14.548504447937011,14.603763542175294,0.02341533581998717,0
192,2013-09-27,AAPL,14.904589455214234,14.93200933506409,14.81031541646493,14.872857093811035,228040400.0,-0.007136564392696609,14.603497886657715,14.641095733642578,0.022724730391917747,0
193,2013-09-30,AAPL,14.703407372611236,14.839272729869013,14.61591057614434,14.688003540039062,260156400.0,-0.012428920187022796,14.685540962219239,14.673898448944092,0.019996954773805118,0
194,2013-10-01,AAPL,14.740376786457134,15.069721320415862,14.738219723399371,15.033367156982422,353883600.0,0.023513312479936932,14.786100101470947,14.718089179992676,0.020714708741458438,0
195,2013-10-02,AAPL,14.961588515713023,15.15167667609508,14.903668638436397,15.08266544342041,289184000.0,0.0032792577952232005,14.862752151489257,14.750092945098878,0.02018479817180944,0
196,2013-10-03,AAPL,15.11193560623612,15.16862476558525,14.810937131951247,14.893195152282717,322753200.0,-0.012562122513984919,14.89698076248169,14.779537601470947,0.020507942952574115,0
197,2013-10-04,AAPL,14.907053575144875,14.929851645307592,14.745000693476554,14.88148307800293,258868400.0,-0.0007864044055040376,14.94510383605957,14.807223777770997,0.02005922492258289,0
198,2013-10-07,AAPL,14.990237488364132,15.177860861996898,14.952958630005096,15.026899337768556,312292400.0,0.009771624172363103,14.936200046539307,14.833655738830567,0.012312992531851426,0
199,2013-10-08,AAPL,15.094375286781608,15.115942638309477,14.80477584045722,14.817099571228027,290917200.0,-0.013961613891511182,14.911060237884522,14.852506656646728,0.013023644747136456,0
200,2013-10-09,AAPL,14.931076816466314,15.028123231433506,14.73513460586625,14.991153717041016,301725200.0,0.011746843231786652,14.92664852142334,14.87532232284546,0.012641358245269366,0
201,2013-10-10,AAPL,15.136889394830003,15.169544805600006,15.005027152177242,15.085129737854004,278602800.0,0.006268765072174665,14.937185382843017,14.897477149963379,0.012424102765466112,0
202,2013-10-11,AAPL,15.003486543352752,15.21452502760141,14.947106724533104,15.18279266357422,267738800.0,0.006474119044209914,14.968178939819335,14.917998161315918,0.012205243579923896,0
203,2013-10-14,AAPL,15.09098234888119,15.32974838105525,15.076193876999024,15.282302856445312,261898000.0,0.006554142908756999,15.027608871459961,14.936279544830322,0.011116706806177708,0
204,2013-10-15,AAPL,15.327594289354977,15.465926090209818,15.266286617165566,15.363640785217283,320073600.0,0.005322360742096244,15.060636234283447,14.958758563995362,0.008826743688258207,0
